"activity" "subject" "TimeBodyAccelerometerelerometer.mean...X" "TimeBodyAccelerometerelerometer.mean...Y" "TimeBodyAccelerometerelerometer.mean...Z" "TimeGravityAccelerometerelerometer.mean...X" "TimeGravityAccelerometerelerometer.mean...Y" "TimeGravityAccelerometerelerometer.mean...Z" "TimeBodyAccelerometerelerometerJerk.mean...X" "TimeBodyAccelerometerelerometerJerk.mean...Y" "TimeBodyAccelerometerelerometerJerk.mean...Z" "TimeBodyGyroscopescope.mean...X" "TimeBodyGyroscopescope.mean...Y" "TimeBodyGyroscopescope.mean...Z" "TimeBodyGyroscopescopeJerk.mean...X" "TimeBodyGyroscopescopeJerk.mean...Y" "TimeBodyGyroscopescopeJerk.mean...Z" "TimeBodyAccelerometerelerometerMagnitudenitude.mean.." "TimeGravityAccelerometerelerometerMagnitudenitude.mean.." "TimeBodyAccelerometerelerometerJerkMagnitudenitude.mean.." "TimeBodyGyroscopescopeMagnitudenitude.mean.." "TimeBodyGyroscopescopeJerkMagnitudenitude.mean.." "FrequencyBodyAccelerometerelerometer.mean...X" "FrequencyBodyAccelerometerelerometer.mean...Y" "FrequencyBodyAccelerometerelerometer.mean...Z" "FrequencyBodyAccelerometerelerometer.meanFreq...X" "FrequencyBodyAccelerometerelerometer.meanFreq...Y" "FrequencyBodyAccelerometerelerometer.meanFreq...Z" "FrequencyBodyAccelerometerelerometerJerk.mean...X" "FrequencyBodyAccelerometerelerometerJerk.mean...Y" "FrequencyBodyAccelerometerelerometerJerk.mean...Z" "FrequencyBodyAccelerometerelerometerJerk.meanFreq...X" "FrequencyBodyAccelerometerelerometerJerk.meanFreq...Y" "FrequencyBodyAccelerometerelerometerJerk.meanFreq...Z" "FrequencyBodyGyroscopescope.mean...X" "FrequencyBodyGyroscopescope.mean...Y" "FrequencyBodyGyroscopescope.mean...Z" "FrequencyBodyGyroscopescope.meanFreq...X" "FrequencyBodyGyroscopescope.meanFreq...Y" "FrequencyBodyGyroscopescope.meanFreq...Z" "FrequencyBodyAccelerometerelerometerMagnitudenitude.mean.." "FrequencyBodyAccelerometerelerometerMagnitudenitude.meanFreq.." "FrequencyBodyAccelerometerelerometerJerkMagnitudenitude.mean.." "FrequencyBodyAccelerometerelerometerJerkMagnitudenitude.meanFreq.." "FrequencyBodyGyroscopescopeMagnitudenitude.mean.." "FrequencyBodyGyroscopescopeMagnitudenitude.meanFreq.." "FrequencyBodyGyroscopescopeJerkMagnitudenitude.mean.." "FrequencyBodyGyroscopescopeJerkMagnitudenitude.meanFreq.." "Angle.tBodyAccelerometerelerometerMean.Gravity." "Angle.tBodyAccelerometerelerometerJerkMean..GravityMean." "Angle.tBodyGyroscopescopeMean.GravityMean." "Angle.tBodyGyroscopescopeJerkMean.GravityMean." "Angle.X.GravityMean." "Angle.Y.GravityMean." "Angle.Z.GravityMean." "TimeBodyAccelerometerelerometer.std...X" "TimeBodyAccelerometerelerometer.std...Y" "TimeBodyAccelerometerelerometer.std...Z" "TimeGravityAccelerometerelerometer.std...X" "TimeGravityAccelerometerelerometer.std...Y" "TimeGravityAccelerometerelerometer.std...Z" "TimeBodyAccelerometerelerometerJerk.std...X" "TimeBodyAccelerometerelerometerJerk.std...Y" "TimeBodyAccelerometerelerometerJerk.std...Z" "TimeBodyGyroscopescope.std...X" "TimeBodyGyroscopescope.std...Y" "TimeBodyGyroscopescope.std...Z" "TimeBodyGyroscopescopeJerk.std...X" "TimeBodyGyroscopescopeJerk.std...Y" "TimeBodyGyroscopescopeJerk.std...Z" "TimeBodyAccelerometerelerometerMagnitudenitude.std.." "TimeGravityAccelerometerelerometerMagnitudenitude.std.." "TimeBodyAccelerometerelerometerJerkMagnitudenitude.std.." "TimeBodyGyroscopescopeMagnitudenitude.std.." "TimeBodyGyroscopescopeJerkMagnitudenitude.std.." "FrequencyBodyAccelerometerelerometer.std...X" "FrequencyBodyAccelerometerelerometer.std...Y" "FrequencyBodyAccelerometerelerometer.std...Z" "FrequencyBodyAccelerometerelerometerJerk.std...X" "FrequencyBodyAccelerometerelerometerJerk.std...Y" "FrequencyBodyAccelerometerelerometerJerk.std...Z" "FrequencyBodyGyroscopescope.std...X" "FrequencyBodyGyroscopescope.std...Y" "FrequencyBodyGyroscopescope.std...Z" "FrequencyBodyAccelerometerelerometerMagnitudenitude.std.." "FrequencyBodyAccelerometerelerometerJerkMagnitudenitude.std.." "FrequencyBodyGyroscopescopeMagnitudenitude.std.." "FrequencyBodyGyroscopescopeJerkMagnitudenitude.std.."
"WALKING_UPSTAIRS" 5 0.047593491 -0.16962548 -0.39378584 0.83188132 -0.44434637 -0.15778304 -0.37062341 -1 -0.28532023 -0.44856602 -0.39744904 -0.17420682 -0.63634312 -0.450284 -0.38938688 -0.15666161 -0.15666161 -0.35541458 -0.33254112 -0.59284229 -0.30568885 -0.12176873 -0.51660641 -0.60341171 -0.25623808 -0.30314638 -0.49849424 -0.30587421 -0.61603401 -0.79591877 -0.61797303 -0.43632705 -0.41380283 -0.53356854 -0.39122409 -0.2958995 -0.53149283 -0.30805599 -0.34182296 -0.0096509285 -0.47459808 0.018334804 -0.58876599 -0.17258451 -0.68793608 -0.066020259 -0.54619003 -0.88365758 -0.92258482 -0.90566998 -0.66912585 0.32336214 0.045094332 -0.26679874 -0.081279325 -0.45760724 -0.98745401 -0.98208876 -0.95679616 -0.43083858 -0.24401322 -0.66157828 -0.56829301 -0.44287342 -0.40662865 -0.41351548 -0.76215507 -0.571308 -0.38383884 -0.38383884 -0.52419702 -0.52339646 -0.72416238 -0.25699185 -0.11801219 -0.46755234 -0.41232332 -0.2373182 -0.7067931 -0.6179241 -0.41232679 -0.46778738 -0.51112138 -0.64364214 -0.56103781 -0.79996766
"WALKING_UPSTAIRS" 6 -0.061041328 -0.17610724 -0.40329 0.63076649 -0.46161164 -0.50750034 -0.35055889 -0.31969314 -0.59359091 -0.54835309 -0.53364389 -0.71606649 -0.41871255 -0.34640532 -0.56225939 -0.23069923 -0.23069923 -0.4922771 -0.35329816 -0.67269673 -0.56153383 -0.22381156 -0.5114033 -0.57267147 -0.30874383 -0.33673479 -0.57017495 -0.45969633 -0.68454252 -0.4337197 -0.58947343 -0.57968189 -0.60697079 -0.59823287 -0.40348729 -0.46628687 -0.30227857 -0.69927476 -0.3858085 -0.16644088 -0.52119965 -0.0036852725 -0.63221765 -0.33847584 -0.74089539 -0.1005088 -0.87611965 -0.94618536 -0.97795077 -0.80336874 -0.7040589 0.27368537 0.12498489 -0.39738816 -0.099500638 -0.34604922 -0.99098407 -0.98799736 -0.97891172 -0.53522907 -0.4129201 -0.70098044 -0.68277773 -0.60028569 -0.16949105 -0.68362972 -0.73338644 -0.66218817 -0.39858502 -0.39858502 -0.56255055 -0.59665654 -0.76810344 -0.37384845 -0.12279776 -0.42795869 -0.55490902 -0.45288263 -0.71536533 -0.70684689 -0.62352261 -0.26141564 -0.53343867 -0.65204209 -0.64653775 -0.83219152
"WALKING_UPSTAIRS" 7 0.0056960978 -0.12187889 -0.24895556 0.74827837 -0.45195554 -0.33878992 -0.5227271 -0.43149335 -0.40651542 -0.48872897 -0.68410984 -0.58585736 -0.78195071 -0.26201533 -0.46050571 -0.12173881 -0.12173881 -0.43000883 -0.28799878 -0.63539181 -0.40221243 -0.075134831 -0.38540096 -0.70419417 -0.28909006 -0.31217074 -0.54142813 -0.31122628 -0.5968661 -0.63244046 -0.55129499 -0.65604811 -0.55179208 -0.65236578 -0.3205187 -0.56724314 -0.40708312 -0.67206885 -0.32674478 -0.1195983 -0.48088503 -0.21089641 -0.56186753 -0.45906623 -0.72993282 -0.47168846 -0.84682667 -0.96915419 -0.96480993 -0.82830919 -0.74571966 0.27384493 0.0080593414 -0.28703597 -0.0050515211 -0.2604104 -0.9852817 -0.98612383 -0.97850981 -0.5240193 -0.27522202 -0.62515866 -0.65957698 -0.59254832 -0.28742662 -0.63705512 -0.79472032 -0.6138614 -0.36657561 -0.36657561 -0.50717474 -0.52721742 -0.75287874 -0.2859203 -0.04029145 -0.29880019 -0.54785698 -0.3180902 -0.65597235 -0.72166701 -0.58609051 -0.34453114 -0.48828938 -0.61391063 -0.59535394 -0.81115476
"WALKING_UPSTAIRS" 8 0.017831814 -0.094543511 -0.29359985 0.82194884 -0.38636188 -0.38278853 -0.38635424 -0.44643038 -0.7937797 -0.69736137 -0.64964494 -0.43231388 -0.59518815 -0.41360727 -0.60371338 -0.1596555 -0.1596555 -0.41212792 -0.28610241 -0.62855681 -0.41485204 -0.16685833 -0.32285728 -0.57296173 -0.28563313 -0.28348926 -0.48921298 -0.43183985 -0.48019671 -0.39249237 -0.44179774 -0.5932461 -0.55489346 -0.5556501 -0.33191655 -0.32534786 -0.40068333 -0.63546713 -0.36733761 -0.16760964 -0.42523193 -0.053358367 -0.62417026 -0.45368569 -0.72451619 -0.075170607 -0.58206776 -0.89906371 -0.97339808 -0.83008917 -0.7613474 0.18413376 0.13403138 -0.48289933 -0.048215193 -0.18436655 -0.98093853 -0.98412763 -0.98455991 -0.50418836 -0.43344817 -0.5532724 -0.65343167 -0.52903939 -0.22838909 -0.60661848 -0.72107415 -0.63870182 -0.42946601 -0.42946601 -0.47238882 -0.62785245 -0.74226394 -0.51224749 -0.049747096 -0.19245764 -0.58096192 -0.52487811 -0.62916634 -0.68468128 -0.5481092 -0.31051895 -0.56218371 -0.59373198 -0.69606373 -0.79137818
"WALKING_UPSTAIRS" 9 0.12138473 -0.18388452 -0.20126496 0.86306426 -0.41127854 -0.2419074 -0.38446739 -0.59602905 -0.24817428 -0.50076763 -0.63392919 -0.35235865 -0.43921802 -0.19824354 -0.34381125 -0.27534774 -0.27534774 -0.519271 -0.58054761 -0.69711527 -0.57433202 -0.33928721 -0.60916385 -0.5840508 -0.44912314 -0.52346643 -0.60038456 -0.47506966 -0.75086312 -0.58184207 -0.79326908 -0.69752514 -0.63067429 -0.72925976 -0.55868487 -0.53577501 -0.57710761 -0.43089603 -0.45603241 -0.20705134 -0.49009065 -0.23943863 -0.73149742 -0.58481842 -0.80583329 -0.24274686 -0.82192742 -0.96147199 -0.9838187 -0.94085452 -0.87076993 0.18585429 0.0085515188 -0.41678636 -0.15407803 -0.49132875 -0.9852806 -0.9815891 -0.97868627 -0.5411831 -0.42989027 -0.78092658 -0.73902207 -0.69805982 -0.60989953 -0.60076819 -0.82267015 -0.65661291 -0.47816543 -0.47816543 -0.52335523 -0.69887327 -0.80184389 -0.43313797 -0.15653276 -0.4728609 -0.55837953 -0.44990298 -0.81169608 -0.77443054 -0.68230952 -0.66382915 -0.57163025 -0.57635359 -0.72804308 -0.81734898
"WALKING_UPSTAIRS" 10 -0.029595164 -0.15509928 -0.20330703 0.90282132 -0.35742024 -0.039362238 -0.55267806 -0.53757596 -0.42048679 -0.6749699 -0.44441666 -0.10476889 -0.46268277 -0.36253959 -0.56983955 -0.089573594 -0.089573594 -0.37084951 -0.3820307 -0.56481172 -0.27761471 -0.144962 -0.66131584 -0.69073484 -0.33131985 -0.40575327 -0.40180992 -0.34030002 -0.76006508 -0.62841969 -0.88627797 -0.67596042 -0.45982008 -0.59110948 -0.34710266 -0.42930305 -0.45218729 -0.35843298 -0.26969983 -0.23500035 -0.40766108 -0.27562438 -0.55692848 -0.26577667 -0.71693647 -0.22200547 -0.88151748 -0.98442851 -0.97589494 -0.90845412 -0.78279276 0.24340614 -0.021199464 -0.17617077 -0.026264133 -0.58958186 -0.9886809 -0.97970479 -0.97943001 -0.33878102 -0.26523266 -0.78803756 -0.61069619 -0.58416128 -0.43651538 -0.50279055 -0.72172111 -0.47260031 -0.24113587 -0.24113587 -0.41291178 -0.54445665 -0.70482713 -0.19565698 -0.10089912 -0.58729326 -0.36869009 -0.26652497 -0.81518061 -0.68268711 -0.582804 -0.5384833 -0.41063362 -0.52165342 -0.61449369 -0.72145641
"WALKING_UPSTAIRS" 11 -0.0023770934 -0.12716868 -0.30510394 0.8082851 -0.25787397 -0.39629086 -0.55544671 -0.39202387 -0.68673974 -0.41049542 -0.48221052 -0.41405455 -0.31754344 -0.6280699 -0.58781157 -0.18514187 -0.18514187 -0.46645614 -0.3451909 -0.62208271 -0.4116859 -0.32192124 -0.25054622 -0.70830966 -0.45371782 -0.38770427 -0.51614122 -0.51766601 -0.48067273 -0.65931664 -0.61660467 -0.69499483 -0.62546178 -0.45174179 -0.37423309 -0.35042478 -0.34438438 -0.80150388 -0.39991643 -0.248436 -0.46217128 -0.26376426 -0.54752944 -0.25600464 -0.6335864 0.045536648 -0.93424112 -0.93214137 -0.98519998 -0.92643706 -0.66219694 0.18175132 0.23402264 -0.39800925 -0.2044094 -0.076679378 -0.97990653 -0.97608661 -0.96439968 -0.49602304 -0.50088805 -0.52697318 -0.75002479 -0.44786344 -0.30807134 -0.69379189 -0.6169612 -0.66512687 -0.40636285 -0.40636285 -0.51319239 -0.57383921 -0.66817664 -0.41494375 -0.19741762 -0.058473854 -0.54869402 -0.56643529 -0.58487843 -0.79209624 -0.44935002 -0.40192586 -0.56223768 -0.61736639 -0.69630312 -0.76429238
"WALKING_UPSTAIRS" 12 0.055138153 -0.099178704 -0.33460028 0.70891075 -0.41960497 -0.5657623 -0.48187318 -0.79328952 -0.44161573 -0.71269681 -0.4288441 -0.42618272 -0.57634611 -0.57283833 -0.5511213 -0.31971787 -0.31971787 -0.59962854 -0.39264631 -0.75064157 -0.4708355 -0.53660727 -0.496725 -0.75257317 -0.35417145 -0.52849021 -0.61277446 -0.67772194 -0.68524287 -0.76219111 -0.80277857 -0.92354355 -0.5289511 -0.65523192 -0.66057942 -0.66069238 -0.24129927 -0.81564092 -0.51916732 -0.38102024 -0.57509578 -0.41428365 -0.64008846 -0.42730443 -0.7568357 -0.17631663 -0.91015482 -0.92120843 -0.99228533 -0.9596454 -0.72041162 0.19404233 -0.0035733498 -0.40279585 -0.48619538 -0.40615646 -0.98863647 -0.98303555 -0.97987164 -0.56480873 -0.65867299 -0.67568931 -0.51613399 -0.64616756 -0.62752673 -0.73693775 -0.74221415 -0.79376348 -0.48213076 -0.48213076 -0.59454618 -0.58897175 -0.74755167 -0.40428387 -0.49779754 -0.44117907 -0.57571265 -0.66855075 -0.73026709 -0.59342697 -0.6755883 -0.65117503 -0.57418075 -0.63174958 -0.65985983 -0.78360902
"WALKING_UPSTAIRS" 13 0.057378168 -0.12912884 -0.36960062 0.83324844 -0.33636513 -0.34175856 -0.49555837 -0.4630211 -0.60678125 -0.71378659 -0.7702705 -0.26779846 -0.59317386 -0.58703022 -0.48259932 -0.27627233 -0.27627233 -0.51123353 -0.43692926 -0.698566 -0.43735565 -0.4715039 -0.48224408 -0.72449434 -0.35363239 -0.51110072 -0.49595337 -0.59740213 -0.67420066 -0.66920953 -0.71872459 -0.88396637 -0.51475131 -0.63388139 -0.57982783 -0.519411 -0.47399355 -0.61890931 -0.43255344 -0.23503993 -0.52681177 -0.21921648 -0.62663635 -0.32122013 -0.74727411 -0.13185696 -0.83396739 -0.99049226 -0.98876367 -0.93103952 -0.75438467 0.22615397 -0.0017187263 -0.35254309 -0.41130645 -0.28739833 -0.9917831 -0.98444423 -0.9811497 -0.45275291 -0.57731128 -0.69822529 -0.56929365 -0.64220739 -0.51853142 -0.67685816 -0.74077336 -0.70459474 -0.42648998 -0.42648998 -0.5594857 -0.59684786 -0.77121174 -0.34452239 -0.44002919 -0.27397193 -0.48950952 -0.60339623 -0.72005639 -0.61550401 -0.66217219 -0.54391732 -0.54317041 -0.65040249 -0.64533392 -0.82268827
"WALKING_UPSTAIRS" 14 0.11238966 -0.13600412 -0.39145613 0.90260247 -0.26434805 -0.048408015 -0.23793599 -0.33633781 -0.44928676 -0.43126227 -0.47018079 -0.064095455 -0.59762453 -0.37034053 -0.36273721 -0.43736016 -0.43736016 -0.78237549 -0.55152381 -0.8501936 -0.65779493 -0.58628718 -0.69761331 -0.946708 -0.677562 -0.94893675 -0.77232784 -0.77925669 -0.88936195 -0.73309101 -0.89271243 -0.96573769 -0.66803313 -0.73392527 -0.71416426 -0.78850608 -0.91395771 -0.54969877 -0.66508234 -0.5162845 -0.76249421 -0.19308552 -0.73126334 -0.83368721 -0.88458755 -0.42548186 -0.77810891 -0.88582792 -0.99447742 -0.93615864 -0.83548023 0.1782712 -0.17831623 -0.63073873 -0.45062268 -0.48703685 -0.97804835 -0.97820783 -0.94667879 -0.75771175 -0.75101152 -0.89812384 -0.73697787 -0.60203691 -0.70273802 -0.78290615 -0.90435348 -0.82963249 -0.61970463 -0.61970463 -0.77271402 -0.62289051 -0.88886617 -0.63143411 -0.43839622 -0.46042137 -0.80164201 -0.75529544 -0.90529526 -0.76077551 -0.5433401 -0.74067445 -0.6546313 -0.78690207 -0.63751906 -0.90211906
"WALKING_UPSTAIRS" 15 0.16393082 -0.094074089 -0.25277631 0.91950408 -0.26594315 -0.02231467 -0.31722438 -0.47008682 -0.31789306 -0.58753351 -0.32160148 -0.009867115 -0.42075759 -0.20754986 -0.34562763 -0.25209659 -0.25209659 -0.5320868 -0.53801854 -0.75273578 -0.38158215 -0.41827259 -0.60483418 -0.60238222 -0.51130786 -0.36706899 -0.49006961 -0.58735065 -0.70121707 -0.5088634 -0.6660759 -0.69316701 -0.67487117 -0.70567683 -0.45710034 -0.28032823 -0.37413843 -0.46348327 -0.298017 -0.1975333 -0.47286206 -0.35161211 -0.71312086 -0.35306658 -0.76243484 -0.31499565 -0.74825569 -0.85630659 -0.98719178 -0.92413474 -0.83935921 0.20662088 -0.006968438 -0.28327104 -0.25524007 -0.52235192 -0.98373729 -0.97702085 -0.97911699 -0.44649394 -0.58608262 -0.7302031 -0.74293597 -0.72190249 -0.40441 -0.71362611 -0.79800203 -0.68999562 -0.27594502 -0.27594502 -0.50065907 -0.70731909 -0.76188455 -0.30757272 -0.22696083 -0.51915364 -0.47522809 -0.6187823 -0.76624548 -0.77659174 -0.73631972 -0.44726137 -0.38787134 -0.55795502 -0.75405248 -0.77763729
"WALKING_UPSTAIRS" 16 0.18773885 -0.088415114 -0.23349103 0.92398407 -0.29236003 -0.17399748 -0.26927705 -0.31119276 -0.35279565 -0.80725006 -0.37477741 -0.14067834 -0.31958349 -0.25244641 -0.30463095 -0.26812905 -0.26812905 -0.54814025 -0.48187461 -0.77190178 -0.49115148 -0.36912448 -0.55074275 -0.68935075 -0.42244326 -0.48433354 -0.56762387 -0.59440665 -0.69414477 -0.53678445 -0.68216071 -0.77846421 -0.73630238 -0.71236634 -0.55599382 -0.63974211 -0.38822325 -0.58660368 -0.49212922 -0.23850381 -0.56441725 -0.2801681 -0.73659997 -0.58016354 -0.82454714 -0.28358333 -0.68137802 -0.98314767 -0.97870045 -0.9179055 -0.81300362 0.21196459 -0.0094539643 -0.30107465 -0.22773198 -0.49062473 -0.98457471 -0.98214536 -0.97378 -0.51904756 -0.57083051 -0.71966694 -0.81290165 -0.67414124 -0.46685676 -0.77838002 -0.81732205 -0.73576522 -0.44626538 -0.44626538 -0.56022989 -0.73111426 -0.83809776 -0.27655448 -0.25503011 -0.50606111 -0.54072825 -0.58289755 -0.75735529 -0.83786405 -0.66683981 -0.51963879 -0.554123 -0.56706272 -0.78479412 -0.86768626
"WALKING_UPSTAIRS" 17 0.11169003 -0.12327765 -0.28143128 0.73765405 -0.3511257 -0.52142363 -0.26488747 -0.31071307 -0.50492835 -0.71462422 -0.3038336 -0.3817526 -0.45122527 -0.27345158 -0.42613442 -0.33013251 -0.33013251 -0.5344119 -0.45439916 -0.72654147 -0.54255201 -0.41875845 -0.55871661 -0.62670201 -0.36923491 -0.55916273 -0.61090442 -0.58026196 -0.70727498 -0.6094782 -0.67606316 -0.71904805 -0.73476002 -0.65316314 -0.51019408 -0.56517701 -0.57141548 -0.63205749 -0.47455504 -0.16308177 -0.57786679 -0.16081813 -0.71275876 -0.40447872 -0.75188453 -0.17561408 -0.68992514 -0.93521117 -0.97517665 -0.9582187 -0.67995866 0.2296563 0.15842393 -0.40440671 -0.35758595 -0.45460835 -0.99005528 -0.97475414 -0.98337027 -0.54744317 -0.53761989 -0.73043381 -0.79136373 -0.6727766 -0.38213021 -0.77831218 -0.79612748 -0.72180834 -0.43992002 -0.43992002 -0.58126627 -0.69232008 -0.7664069 -0.38970983 -0.38363987 -0.4425368 -0.54766916 -0.53664557 -0.77989978 -0.80926727 -0.69329801 -0.41283937 -0.52420165 -0.58497965 -0.73096808 -0.80578294
"WALKING_UPSTAIRS" 18 0.077308875 -0.1397317 -0.25139349 0.76623174 -0.37070633 -0.42374259 -0.41494986 -0.4593552 -0.43269237 -0.61085589 -0.39885986 -0.90285978 -0.42819546 -0.44189598 -0.81632111 -0.21610112 -0.21610112 -0.57073042 -0.40426573 -0.81025826 -0.4694626 -0.47533938 -0.64305069 -0.7915091 -0.37677999 -0.75911101 -0.58521534 -0.60425349 -0.81944159 -0.85972236 -0.68996607 -0.84855547 -0.63945863 -0.71342106 -0.76194436 -0.61777584 -0.91088673 -0.63107504 -0.46725234 -0.39982814 -0.57964849 -0.46961281 -0.72930652 -0.69536735 -0.83375116 -0.16371878 -0.87327285 -0.98099428 -0.98539323 -0.95441528 -0.7454029 0.23251919 -0.13108805 -0.34824136 -0.28255016 -0.33141495 -0.98386154 -0.99230027 -0.96665386 -0.54481716 -0.55789692 -0.82860856 -0.73990293 -0.43182077 -0.78699975 -0.75140674 -0.86093382 -0.82869673 -0.42093147 -0.42093147 -0.59100894 -0.64556317 -0.84624797 -0.33585436 -0.24206686 -0.25532885 -0.56849878 -0.55886057 -0.86087764 -0.77243289 -0.37335908 -0.81526966 -0.55784495 -0.63818334 -0.65354165 -0.8758234
"WALKING_UPSTAIRS" 19 0.11174503 -0.11542223 -0.33929458 0.81879766 -0.35999319 -0.31679827 -0.44243809 -0.50899296 -0.45135767 -0.77330305 -0.61450011 -0.22269299 -0.50048345 -0.46987066 -0.49059764 -0.19915021 -0.19915021 -0.48485762 -0.33666971 -0.69278172 -0.37697023 -0.40161186 -0.49803516 -0.69530086 -0.42351684 -0.72014974 -0.51632316 -0.5263209 -0.74207526 -0.64573104 -0.61961959 -0.81593804 -0.53952155 -0.5763336 -0.5443865 -0.71521937 -0.8315966 -0.48958185 -0.36256801 -0.30929109 -0.4867243 -0.21727924 -0.58747431 -0.70190815 -0.76353296 -0.22224271 -0.81614887 -0.8882 -0.99568341 -0.90500873 -0.85712775 0.18766958 -0.094394413 -0.27082662 -0.32806066 -0.38837296 -0.98635421 -0.98353807 -0.97872053 -0.46023184 -0.52225763 -0.76809781 -0.63054859 -0.55860304 -0.55283681 -0.60469273 -0.77923488 -0.67176176 -0.3869106 -0.3869106 -0.51164209 -0.52917128 -0.76893255 -0.27328195 -0.3333875 -0.40514877 -0.46957693 -0.55749216 -0.79271985 -0.67837553 -0.55348695 -0.59639941 -0.49588844 -0.5475928 -0.59454193 -0.79629918
"WALKING_UPSTAIRS" 20 0.047926064 -0.11716788 -0.2715546 0.57454186 -0.37250445 -0.61268376 -0.37582292 -0.47373725 -1 -0.44121451 -0.59584134 -0.83573374 -0.47695866 -0.71619003 -0.81442675 -0.20702108 -0.20702108 -0.59650719 -0.49305848 -0.79055859 -0.5059134 -0.36624522 -0.60444159 -0.63668411 -0.59231373 -0.71894001 -0.59430881 -0.53915149 -0.78864232 -0.77044767 -0.76380765 -0.87290692 -0.64151321 -0.6116566 -0.78183894 -0.65488346 -0.89700552 -0.7603187 -0.42829286 -0.38923343 -0.57452331 -0.28634672 -0.69059753 -0.60610138 -0.82838698 -0.15790229 -0.90621638 -0.88270066 -0.98600174 -0.94018185 -0.66938832 0.26503706 -0.065406548 -0.44825668 -0.2695044 -0.26331887 -0.9899119 -0.98298746 -0.94555595 -0.5678637 -0.52115392 -0.81084925 -0.68971284 -0.45472333 -0.7927701 -0.74306001 -0.83618626 -0.81481998 -0.39619395 -0.39619395 -0.57305278 -0.55285484 -0.84039066 -0.44204955 -0.26787106 -0.18820225 -0.57818053 -0.53366677 -0.83168562 -0.70768562 -0.39031227 -0.81529779 -0.4817242 -0.5731618 -0.54751398 -0.86961413
"WALKING_UPSTAIRS" 21 0.095979677 -0.1352001 -0.30251751 0.90644071 -0.26725319 -0.070079132 -0.52039848 -0.44373951 -0.56175724 -0.47641632 -0.54431597 -0.1922067 -0.79152126 -0.53360683 -0.47849743 -0.29764599 -0.29764599 -0.74244861 -0.38241169 -0.82691853 -0.59520226 -0.52760553 -0.57174618 -0.81851714 -0.66331768 -0.90685558 -0.72243087 -0.74897903 -0.84227415 -0.79427973 -0.89129062 -0.95610469 -0.77686437 -0.53425549 -0.53117688 -0.83595574 -0.96100729 -0.86352839 -0.62040958 -0.53592464 -0.73959299 -0.25963738 -0.68706964 -0.78590325 -0.85642243 -0.46517052 -0.74183486 -0.93655215 -0.97763197 -0.91339989 -0.84475943 0.20145534 -0.027392366 -0.54277071 -0.4310872 -0.24593039 -0.9775674 -0.97478233 -0.95279685 -0.72426066 -0.75123117 -0.84608498 -0.7537821 -0.31910179 -0.4825203 -0.86226539 -0.84876621 -0.7738952 -0.5565932 -0.5565932 -0.75523389 -0.52551901 -0.86442819 -0.52510164 -0.42088276 -0.20686203 -0.77136521 -0.77675585 -0.86861129 -0.76117167 -0.29606633 -0.5622809 -0.59256285 -0.77903419 -0.5131219 -0.88691846
"WALKING_UPSTAIRS" 22 0.073728786 -0.19305262 -0.39925032 0.63954655 -0.48740783 -0.59421834 -0.48608243 -0.38324408 -0.51159201 -0.67849432 -0.72526613 -0.54785012 -0.56498321 -0.30323904 -0.54479702 -0.2313004 -0.2313004 -0.62636414 -0.45115633 -0.73669793 -0.45174258 -0.43801626 -0.49023371 -0.72666048 -0.46236758 -0.70153701 -0.59063697 -0.67784455 -0.74949843 -0.63631944 -0.66456415 -0.82183914 -0.64359763 -0.59261021 -0.42318601 -0.76007842 -0.97244526 -0.62538904 -0.39205419 -0.44404699 -0.5729152 -0.37006425 -0.63858969 -0.70693623 -0.77364806 -0.23856295 -0.88004744 -0.87924409 -0.98079668 -0.95049318 -0.87695497 0.18317568 -0.063177231 -0.43838096 -0.28719219 -0.33423347 -0.98548506 -0.98060598 -0.97169365 -0.56551132 -0.66407818 -0.77184732 -0.71049015 -0.59991183 -0.43764177 -0.78392665 -0.75115305 -0.69144965 -0.3374232 -0.3374232 -0.61239277 -0.65612499 -0.78085334 -0.45352433 -0.26343199 -0.33175431 -0.60587903 -0.67145403 -0.79817563 -0.74404523 -0.63833843 -0.53592119 -0.49308938 -0.6713432 -0.73064451 -0.81272932
"WALKING_UPSTAIRS" 23 0.14028257 -0.20173135 -0.33051333 0.81276715 -0.50622054 -0.0011645355 -0.344482 -0.37697995 -0.42468612 -0.494403 -0.42239281 -0.10052531 -0.49303998 -0.22358292 -0.4127491 -0.29842433 -0.29842433 -0.58169397 -0.47467349 -0.77279529 -0.46918399 -0.39223242 -0.62303388 -0.68914413 -0.39836701 -0.55748054 -0.56644242 -0.54053768 -0.78628451 -0.69527629 -0.5763413 -0.6520353 -0.61670557 -0.7550415 -0.50631918 -0.47350046 -0.80231338 -0.50986315 -0.46845343 -0.29816781 -0.57841459 -0.17398737 -0.73131071 -0.44123734 -0.822748 -0.2018236 -0.7578553 -0.92658099 -0.98645878 -0.93417804 -0.83240575 0.19792895 -0.063997898 -0.39431078 -0.28400687 -0.49217834 -0.98249719 -0.99314385 -0.9757272 -0.55821522 -0.54781991 -0.81110601 -0.70143076 -0.66812154 -0.5384394 -0.69671982 -0.87868277 -0.68033928 -0.48009083 -0.48009083 -0.61944351 -0.69188501 -0.83847588 -0.36707629 -0.29593168 -0.49043499 -0.59690028 -0.59036353 -0.83497236 -0.74289356 -0.62664889 -0.63498732 -0.56700474 -0.68144977 -0.75720941 -0.87426971
